Designator,Mid X,Mid Y,Layer,Rotation
C1,23.50,44.09,Top,0.0
C2,19.10,33.30,Top,270.0
C3,16.26,14.76,Top,180.0
C4,16.26,12.60,Top,180.0
C5,16.05,27.20,Top,90.0
C6,13.67,27.20,Top,90.0
IC,16.49,40.63,Top,0.0
IC2,14.86,20.85,Top,270.0
